Type, Quantum, Average Response Time, Context Switch Time
rr, 140000, 1.05165098, 0.00014422
mlfq, 145000, 1.12544438, 0.00006837
rr, 145000, 1.05271656, 0.00026547
mlfq, 150000, 1.13861858, 0.00005322
rr, 150000, 1.08871354, 0.00015051
mlfq, 155000, 1.15844079, 0.00006160
rr, 155000, 1.00895929, 0.00015470
mlfq, 160000, 1.17436025, 0.00006055
rr, 160000, 1.04146737, 0.00014415
mlfq, 165000, 1.19115132, 0.00005951
rr, 165000, 1.03278800, 0.00014241
mlfq, 170000, 1.20463063, 0.00005901
rr, 170000, 1.06378188, 0.00014750
mlfq, 175000, 1.22302922, 0.00006432
rr, 175000, 1.09510612, 0.00016001
mlfq, 180000, 1.23952463, 0.00006488
rr, 180000, 1.12660111, 0.00019493
mlfq, 185000, 1.25603827, 0.00006488
rr, 185000, 1.15785837, 0.00016224
mlfq, 190000, 1.27231465, 0.00005154
rr, 190000, 1.18907691, 0.00014953
mlfq, 195000, 1.28818396, 0.00006733
rr, 195000, 1.17166681, 0.00014353
mlfq, 200000, 1.30377340, 0.00005119
rr, 200000, 1.20209187, 0.00015672
mlfq, 205000, 1.32095163, 0.00006181
rr, 205000, 1.23145237, 0.00017377
mlfq, 210000, 1.33666442, 0.00006251
rr, 210000, 1.26151936, 0.00014709
mlfq, 215000, 1.35301519, 0.00005532
rr, 215000, 1.29120057, 0.00014764
mlfq, 220000, 1.36932117, 0.00006027
rr, 220000, 1.32174672, 0.00016084
mlfq, 225000, 1.38546673, 0.00005978
rr, 225000, 1.35162807, 0.00019940
mlfq, 230000, 1.40197818, 0.00006027
rr, 230000, 1.38157866, 0.00020883
mlfq, 235000, 1.41881714, 0.00006754
rr, 235000, 1.35282443, 0.00013982
mlfq, 240000, 1.43377563, 0.00005343
rr, 240000, 1.38181178, 0.00032267
mlfq, 245000, 1.45047253, 0.00006321
rr, 245000, 1.41028456, 0.00015484
mlfq, 250000, 1.46690761, 0.00006279
rr, 250000, 1.43915437, 0.00014674
fcfs, 0, 1.42221059, 0.00000712
sjf, 0, 0.51662750, 0.00000712
mlfq, 0, 1.41811250, 0.00001495
rr, 0, 0.82518075, 0.05191543
mlfq, 5000, 1.42696488, 0.00001802
rr, 5000, 0.68096809, 0.00102953
mlfq, 10000, 1.43401113, 0.00001900
rr, 10000, 0.67216025, 0.00059100
mlfq, 15000, 1.44140603, 0.00001816
rr, 15000, 0.69489373, 0.00043994
mlfq, 20000, 1.08286256, 0.00003401
rr, 20000, 0.69319044, 0.00026994
mlfq, 25000, 1.09623652, 0.00004142
rr, 25000, 0.70912703, 0.00029460
mlfq, 30000, 1.11310004, 0.00004854
rr, 30000, 0.70802218, 0.00027063
mlfq, 35000, 1.12674820, 0.00003450
rr, 35000, 0.72023779, 0.00031142
mlfq, 40000, 1.13611550, 0.00005105
rr, 40000, 0.75243079, 0.00023893
mlfq, 45000, 1.14876638, 0.00005008
rr, 45000, 0.72225134, 0.00032658
mlfq, 50000, 1.16413666, 0.00004407
rr, 50000, 0.77739189, 0.00025953
mlfq, 55000, 1.17653925, 0.00003946
rr, 55000, 0.78594261, 0.00022014
mlfq, 60000, 1.18968786, 0.00005057
rr, 60000, 0.82735484, 0.00022594
mlfq, 65000, 1.20162591, 0.00004351
rr, 65000, 0.81446272, 0.00024061
mlfq, 70000, 1.21286351, 0.00004756
rr, 70000, 0.85950241, 0.00021182
mlfq, 75000, 1.22730878, 0.00005196
rr, 75000, 0.90187307, 0.00022076
mlfq, 80000, 1.23979814, 0.00004959
rr, 80000, 0.88215370, 0.00018494
mlfq, 85000, 0.93042635, 0.00005741
rr, 85000, 0.80906692, 0.00018103
mlfq, 90000, 0.94654233, 0.00005957
rr, 90000, 0.83366460, 0.00012620
mlfq, 95000, 0.96311551, 0.00009072
rr, 95000, 0.88057531, 0.00020254
mlfq, 100000, 0.97915917, 0.00005434
rr, 100000, 0.90152935, 0.00030765
mlfq, 105000, 0.99521413, 0.00006006
rr, 105000, 0.84154229, 0.00013179
mlfq, 110000, 1.00976641, 0.00006586
rr, 110000, 0.88171613, 0.00016580
mlfq, 115000, 1.02826587, 0.00006104
rr, 115000, 0.92163220, 0.00016406
mlfq, 120000, 1.04420125, 0.00006376
rr, 120000, 0.93147472, 0.00019262
mlfq, 125000, 1.06088885, 0.00006488
rr, 125000, 0.97050577, 0.00015323
mlfq, 130000, 1.07702260, 0.00004672
rr, 130000, 0.97663392, 0.00013696
mlfq, 135000, 1.09234753, 0.00006167
rr, 135000, 1.01422801, 0.00015609
mlfq, 140000, 1.10936584, 0.00006314
rr, 140000, 1.05145900, 0.00014967
mlfq, 145000, 1.12530540, 0.00006586
rr, 145000, 1.05292233, 0.00013696
mlfq, 150000, 1.13989236, 0.00010106
rr, 150000, 1.08906151, 0.00015561
mlfq, 155000, 1.15799415, 0.00006244
rr, 155000, 1.00865370, 0.00017956
mlfq, 160000, 1.17458942, 0.00005524
rr, 160000, 1.04150253, 0.00020107
mlfq, 165000, 1.19069026, 0.00006537
rr, 165000, 1.03296882, 0.00014506
mlfq, 170000, 1.20491220, 0.00005902
rr, 170000, 1.06409867, 0.00015714
mlfq, 175000, 1.22275738, 0.00005790
rr, 175000, 1.09526635, 0.00015910
mlfq, 180000, 1.23945585, 0.00005881
rr, 180000, 1.12658685, 0.00015980
mlfq, 185000, 1.25567274, 0.00005825
rr, 185000, 1.15780921, 0.00015630
mlfq, 190000, 1.27156346, 0.00005154
rr, 190000, 1.18908611, 0.00028007
mlfq, 195000, 1.28745862, 0.00004693
rr, 195000, 1.17151057, 0.00013766
mlfq, 200000, 1.30416347, 0.00006335
rr, 200000, 1.20149729, 0.00014415
mlfq, 205000, 1.32098833, 0.00005657
rr, 205000, 1.23151944, 0.00016036
mlfq, 210000, 1.33674177, 0.00005643
rr, 210000, 1.26150836, 0.00015987
mlfq, 215000, 1.35327929, 0.00005971
rr, 215000, 1.29167611, 0.00020897
mlfq, 220000, 1.36982307, 0.00005888
rr, 220000, 1.32157931, 0.00014527
mlfq, 225000, 1.38519374, 0.00005979
rr, 225000, 1.35171680, 0.00016063
mlfq, 230000, 1.40192102, 0.00006048
rr, 230000, 1.38154170, 0.00015204
mlfq, 235000, 1.41808882, 0.00005986
rr, 235000, 1.35285284, 0.00019688
mlfq, 240000, 1.43432051, 0.00007606
rr, 240000, 1.38155876, 0.00014394
mlfq, 245000, 1.45071388, 0.00006118
rr, 245000, 1.41032181, 0.00020149
mlfq, 250000, 1.46623422, 0.00004805
rr, 250000, 1.43851657, 0.00019611
fcfs, 0, 1.42242537, 0.00000754
sjf, 0, 0.51693471, 0.00000768
mlfq, 0, 1.41817591, 0.00001704
rr, 0, 0.86935134, 0.05460832
mlfq, 5000, 1.42626173, 0.00001774
rr, 5000, 0.68124496, 0.00106520
mlfq, 10000, 1.43428423, 0.00001851
rr, 10000, 0.68199247, 0.00064786
mlfq, 15000, 1.44073313, 0.00001921
rr, 15000, 0.69483295, 0.00043267
mlfq, 20000, 1.08223713, 0.00002836
rr, 20000, 0.69400671, 0.00037938
mlfq, 25000, 1.09805604, 0.00004693
rr, 25000, 0.70342140, 0.00028488
mlfq, 30000, 1.10943329, 0.00003820
rr, 30000, 0.70775516, 0.00028530
mlfq, 35000, 1.12598963, 0.00003814
rr, 35000, 0.72026956, 0.00024480
mlfq, 40000, 1.13584513, 0.00009051
rr, 40000, 0.75282986, 0.00024473
mlfq, 45000, 1.14865259, 0.00004616
rr, 45000, 0.72230694, 0.00027895
mlfq, 50000, 1.16441259, 0.00005559
rr, 50000, 0.77755251, 0.00044028
mlfq, 55000, 1.17702943, 0.00003967
rr, 55000, 0.78592541, 0.00022936
mlfq, 60000, 1.18953383, 0.00004449
rr, 60000, 0.82723639, 0.00027748
mlfq, 65000, 1.20257094, 0.00004505
rr, 65000, 0.81449386, 0.00020058
mlfq, 70000, 1.21262460, 0.00005084
rr, 70000, 0.85950159, 0.00024591
mlfq, 75000, 1.22671062, 0.00005392
rr, 75000, 0.90209077, 0.00022161
mlfq, 80000, 1.24105548, 0.00004337
rr, 80000, 0.88204597, 0.00020485
mlfq, 85000, 0.93039370, 0.00005811
rr, 85000, 0.80925744, 0.00015763
mlfq, 90000, 0.94637653, 0.00006453
rr, 90000, 0.83402470, 0.00016601
mlfq, 95000, 0.96249780, 0.00006062
rr, 95000, 0.88051840, 0.00017174
mlfq, 100000, 0.97923228, 0.00005790
rr, 100000, 0.90185179, 0.00016992
mlfq, 105000, 0.99601924, 0.00005916
rr, 105000, 0.84157134, 0.00012830
mlfq, 110000, 1.00955746, 0.00006740
rr, 110000, 0.88157591, 0.00016315
mlfq, 115000, 1.02811331, 0.00005671
rr, 115000, 0.89288108, 0.00019618
mlfq, 120000, 1.04222757, 0.00005308
rr, 120000, 0.93172882, 0.00031980
mlfq, 125000, 1.06076074, 0.00005923
rr, 125000, 0.97003968, 0.00014394
mlfq, 130000, 1.07698630, 0.00005762
rr, 130000, 0.97676705, 0.00022153
mlfq, 135000, 1.09251834, 0.00006300
rr, 135000, 1.01430927, 0.00015246
mlfq, 140000, 1.10943144, 0.00005964
rr, 140000, 1.05138986, 0.00014771
mlfq, 145000, 1.12603526, 0.00005692
rr, 145000, 1.05307033, 0.00018592
mlfq, 150000, 1.13940262, 0.00005622
rr, 150000, 1.08895385, 0.00015323
mlfq, 155000, 1.15797675, 0.00005671
rr, 155000, 1.00862051, 0.00018808
mlfq, 160000, 1.17424412, 0.00005587
rr, 160000, 1.04139273, 0.00013116
mlfq, 165000, 1.19050249, 0.00004505
rr, 165000, 1.03271584, 0.00012285
mlfq, 170000, 1.20523329, 0.00005706
rr, 170000, 1.06426548, 0.00015470
mlfq, 175000, 1.22260865, 0.00005210
rr, 175000, 1.09526349, 0.00015777
mlfq, 180000, 1.23931652, 0.00005336
rr, 180000, 1.12663298, 0.00019870
mlfq, 185000, 1.25559804, 0.00006279
rr, 185000, 1.15797635, 0.00016692
mlfq, 190000, 1.27107593, 0.00005434
rr, 190000, 1.18905612, 0.00016266
mlfq, 195000, 1.28812192, 0.00005853
rr, 195000, 1.17157851, 0.00014045
mlfq, 200000, 1.30420259, 0.00006475
rr, 200000, 1.20163373, 0.00020205
mlfq, 205000, 1.32057906, 0.00007431
rr, 205000, 1.23157098, 0.00015051
mlfq, 210000, 1.33713705, 0.00011559
rr, 210000, 1.26149278, 0.00017928
mlfq, 215000, 1.35097193, 0.00005783
rr, 215000, 1.29152345, 0.00015700
mlfq, 220000, 1.37003418, 0.00006572
rr, 220000, 1.32158436, 0.00019437
mlfq, 225000, 1.38555122, 0.00006432
rr, 225000, 1.35167134, 0.00015239
mlfq, 230000, 1.40155119, 0.00006097
rr, 230000, 1.38156461, 0.00015470
mlfq, 235000, 1.41873824, 0.00016734
rr, 235000, 1.35276200, 0.00014269
mlfq, 240000, 1.43401129, 0.00005783
rr, 240000, 1.38185915, 0.00013445
mlfq, 245000, 1.45077906, 0.00005406
rr, 245000, 1.41038627, 0.00014388
mlfq, 250000, 1.46631005, 0.00005999
rr, 250000, 1.43847317, 0.00014618
fcfs, 0, 1.42231207, 0.00000726
sjf, 0, 0.51661264, 0.00000838
mlfq, 0, 1.41824431, 0.00001669
rr, 0, 0.83389266, 0.05256964
mlfq, 5000, 1.42659697, 0.00001802
rr, 5000, 0.67769362, 0.00110154
mlfq, 10000, 1.43472046, 0.00001879
rr, 10000, 0.67220507, 0.00056871
mlfq, 15000, 1.44130530, 0.00001816
rr, 15000, 0.69523613, 0.00042066
mlfq, 20000, 1.08221888, 0.00003206
rr, 20000, 0.69374358, 0.00032958
mlfq, 25000, 1.09683668, 0.00004114
rr, 25000, 0.70925516, 0.00029131
mlfq, 30000, 1.11282111, 0.00002849
rr, 30000, 0.70747848, 0.00024842
mlfq, 35000, 1.12688795, 0.00004959
rr, 35000, 0.72028149, 0.00025289
mlfq, 40000, 1.13549292, 0.00004672
rr, 40000, 0.75285405, 0.00024340
mlfq, 45000, 1.14888402, 0.00009114
rr, 45000, 0.72203101, 0.00021385
mlfq, 50000, 1.16457780, 0.00004630
rr, 50000, 0.77729022, 0.00023229
mlfq, 55000, 1.17400778, 0.00004679
rr, 55000, 0.78581944, 0.00021532
mlfq, 60000, 1.19053150, 0.00005050
rr, 60000, 0.82728556, 0.00023124
mlfq, 65000, 1.20177666, 0.00004519
rr, 65000, 0.81450561, 0.00019311
mlfq, 70000, 1.21180089, 0.00004735
rr, 70000, 0.85956943, 0.00026728
mlfq, 75000, 1.22713922, 0.00005266
rr, 75000, 0.90213821, 0.00022042
mlfq, 80000, 1.24096250, 0.00005147
rr, 80000, 0.88190044, 0.00021253
mlfq, 85000, 0.93034495, 0.00005573
rr, 85000, 0.80931276, 0.00017984
mlfq, 90000, 0.94642748, 0.00005091
rr, 90000, 0.83402747, 0.00015623
mlfq, 95000, 0.96284175, 0.00006041
rr, 95000, 0.88021926, 0.00017153
mlfq, 100000, 0.97960912, 0.00009715
rr, 100000, 0.90157164, 0.00016888
mlfq, 105000, 0.99529230, 0.00005783
rr, 105000, 0.84159841, 0.00016553
mlfq, 110000, 1.00935482, 0.00006034
rr, 110000, 0.88142388, 0.00015393
mlfq, 115000, 1.02803258, 0.00005657
rr, 115000, 0.92172006, 0.00016322
mlfq, 120000, 1.04438623, 0.00005524
rr, 120000, 0.93191731, 0.00017719
mlfq, 125000, 1.06073116, 0.00011119
rr, 125000, 0.97050248, 0.00015456
mlfq, 130000, 1.07734017, 0.00006523
rr, 130000, 0.97679251, 0.00014311
mlfq, 135000, 1.09251198, 0.00005503
rr, 135000, 1.01417979, 0.00020848
mlfq, 140000, 1.10989792, 0.00007438
rr, 140000, 1.05169582, 0.00015896
mlfq, 145000, 1.12627824, 0.00006321
rr, 145000, 1.05286274, 0.00014324
mlfq, 150000, 1.13936956, 0.00006034
rr, 150000, 1.08883825, 0.00014785
mlfq, 155000, 1.15907036, 0.00006055
rr, 155000, 1.00903573, 0.00017146
mlfq, 160000, 1.17480603, 0.00006565
rr, 160000, 1.04156344, 0.00014576
mlfq, 165000, 1.19083562, 0.00005727
rr, 165000, 1.03274166, 0.00012802
mlfq, 170000, 1.20466253, 0.00006439
rr, 170000, 1.06408580, 0.00015854
mlfq, 175000, 1.22316211, 0.00006418
rr, 175000, 1.09526087, 0.00015288
mlfq, 180000, 1.23935519, 0.00006579
rr, 180000, 1.12670161, 0.00015525
mlfq, 185000, 1.25588498, 0.00005922
rr, 185000, 1.15782365, 0.00015777
mlfq, 190000, 1.27145770, 0.00004009
rr, 190000, 1.18871164, 0.00016001
mlfq, 195000, 1.28811123, 0.00005867
rr, 195000, 1.17149866, 0.00020401
mlfq, 200000, 1.30354394, 0.00006216
rr, 200000, 1.20155692, 0.00015365
mlfq, 205000, 1.32104415, 0.00005427
rr, 205000, 1.23157369, 0.00015330
mlfq, 210000, 1.33705000, 0.00005922
rr, 210000, 1.26126589, 0.00014723
mlfq, 215000, 1.35324341, 0.00004659
rr, 215000, 1.29129907, 0.00020910
mlfq, 220000, 1.36813696, 0.00004707
rr, 220000, 1.32145122, 0.00014171
mlfq, 225000, 1.38489155, 0.00004400
rr, 225000, 1.35148224, 0.00021232
mlfq, 230000, 1.40200719, 0.00006663
rr, 230000, 1.38152939, 0.00015072
mlfq, 235000, 1.41815250, 0.00006230
rr, 235000, 1.35280240, 0.00014946
mlfq, 240000, 1.43435817, 0.00005958
rr, 240000, 1.38107761, 0.00013668
mlfq, 245000, 1.45080719, 0.00005992
rr, 245000, 1.41028680, 0.00013654
mlfq, 250000, 1.46681022, 0.00006090
rr, 250000, 1.43871903, 0.00014080
fcfs, 0, 1.42333008, 0.00000810
sjf, 0, 0.51742790, 0.00000754
mlfq, 0, 1.41867352, 0.00001676
rr, 0, 0.79410567, 0.05099577
mlfq, 5000, 1.42673685, 0.00001816
rr, 5000, 0.68617675, 0.00113647
mlfq, 10000, 1.43388739, 0.00001984
rr, 10000, 0.67960319, 0.00062270
mlfq, 15000, 1.44147165, 0.00002116
rr, 15000, 0.69505576, 0.00064051
mlfq, 20000, 1.08298436, 0.00003681
rr, 20000, 0.69389393, 0.00032728
mlfq, 25000, 1.09709715, 0.00002877
rr, 25000, 0.70991271, 0.00030807
mlfq, 30000, 1.11416044, 0.00005252
rr, 30000, 0.70763149, 0.00031890
mlfq, 35000, 1.12648235, 0.00004910
rr, 35000, 0.72047327, 0.00024277
mlfq, 40000, 1.13676160, 0.00004407
rr, 40000, 0.75262069, 0.00034209
mlfq, 45000, 1.14922225, 0.00004393
rr, 45000, 0.72234591, 0.00025136
mlfq, 50000, 1.16429087, 0.00004896
rr, 50000, 0.77733027, 0.00023425
mlfq, 55000, 1.17729783, 0.00005210
rr, 55000, 0.78582297, 0.00022887
mlfq, 60000, 1.18945404, 0.00004693
rr, 60000, 0.82727614, 0.00022775
mlfq, 65000, 1.20189074, 0.00006062
rr, 65000, 0.81427929, 0.00020017
mlfq, 70000, 1.21272333, 0.00004868
rr, 70000, 0.85953344, 0.00020554
mlfq, 75000, 1.22738358, 0.00005238
rr, 75000, 0.90202987, 0.00021637
mlfq, 80000, 1.23963002, 0.00004917
rr, 80000, 0.88186910, 0.00020687
mlfq, 85000, 0.93065975, 0.00005692
rr, 85000, 0.80903149, 0.00017852
mlfq, 90000, 0.94623463, 0.00005958
rr, 90000, 0.83425627, 0.00024815
mlfq, 95000, 0.96243407, 0.00005895
rr, 95000, 0.88042810, 0.00018724
mlfq, 100000, 0.97928015, 0.00006349
rr, 100000, 0.90168255, 0.00015980
mlfq, 105000, 0.99524828, 0.00006062
rr, 105000, 0.84151772, 0.00013367
mlfq, 110000, 1.00966858, 0.00005441
rr, 110000, 0.88150991, 0.00017893
mlfq, 115000, 1.02799521, 0.00005720
rr, 115000, 0.92190064, 0.00015596
mlfq, 120000, 1.04406138, 0.00005860
rr, 120000, 0.93173679, 0.00016217
mlfq, 125000, 1.06062417, 0.00005804
rr, 125000, 0.97044348, 0.00021043
mlfq, 130000, 1.07646957, 0.00003918
rr, 130000, 0.97668071, 0.00013822
mlfq, 135000, 1.09161742, 0.00005008
rr, 135000, 1.01398128, 0.00017034
mlfq, 140000, 1.10967983, 0.00006355
rr, 140000, 1.05171123, 0.00016482
mlfq, 145000, 1.12563524, 0.00006558
rr, 145000, 1.05288657, 0.00019332
mlfq, 150000, 1.13943736, 0.00006020
rr, 150000, 1.08897309, 0.00019542
mlfq, 155000, 1.15770259, 0.00006202
rr, 155000, 1.00896765, 0.00015651
mlfq, 160000, 1.17450020, 0.00006027
rr, 160000, 1.04116857, 0.00013431
mlfq, 165000, 1.19060457, 0.00006300
rr, 165000, 1.03250764, 0.00014876
mlfq, 170000, 1.20458115, 0.00020156
rr, 170000, 1.06413795, 0.00016923
mlfq, 175000, 1.22233405, 0.00004386
rr, 175000, 1.09548033, 0.00015002
mlfq, 180000, 1.23915538, 0.00005958
rr, 180000, 1.12656752, 0.00016189
mlfq, 185000, 1.25562043, 0.00006076
rr, 185000, 1.15771966, 0.00017341
mlfq, 190000, 1.27127330, 0.00005077
rr, 190000, 1.18920552, 0.00015016
mlfq, 195000, 1.28828191, 0.00006048
rr, 195000, 1.17115658, 0.00013291
mlfq, 200000, 1.30459720, 0.00006719
rr, 200000, 1.20122332, 0.00015107
mlfq, 205000, 1.32037322, 0.00006418
rr, 205000, 1.23140006, 0.00014911
mlfq, 210000, 1.33693222, 0.00006167
rr, 210000, 1.26149764, 0.00014590
mlfq, 215000, 1.35324226, 0.00005845
rr, 215000, 1.29154807, 0.00014918
mlfq, 220000, 1.36924548, 0.00005846
rr, 220000, 1.32156575, 0.00014848
mlfq, 225000, 1.38600527, 0.00006300
rr, 225000, 1.35156568, 0.00020757
mlfq, 230000, 1.40274279, 0.00005979
rr, 230000, 1.38156281, 0.00014695
mlfq, 235000, 1.41824891, 0.00006069
rr, 235000, 1.35276383, 0.00013549
mlfq, 240000, 1.43434241, 0.00005867
rr, 240000, 1.38142699, 0.00012851
mlfq, 245000, 1.45037590, 0.00011887
rr, 245000, 1.41034149, 0.00014841
mlfq, 250000, 1.46669051, 0.00005490
rr, 250000, 1.43906747, 0.00020219
fcfs, 0, 1.42242036, 0.00000719
sjf, 0, 0.51659245, 0.00000803
mlfq, 0, 1.41852943, 0.00001627
rr, 0, 0.83209519, 0.05216928
mlfq, 5000, 1.42671963, 0.00001662
rr, 5000, 0.68185150, 0.00108374
mlfq, 10000, 1.43481296, 0.00001697
rr, 10000, 0.68196862, 0.00059504
mlfq, 15000, 1.44056060, 0.00001858
rr, 15000, 0.69494208, 0.00041193
mlfq, 20000, 1.08357698, 0.00004002
rr, 20000, 0.69357537, 0.00033811
mlfq, 25000, 1.09539168, 0.00004037
rr, 25000, 0.70955179, 0.00031045
mlfq, 30000, 1.11365540, 0.00005126
rr, 30000, 0.70765446, 0.00027685
mlfq, 35000, 1.12735995, 0.00004679
rr, 35000, 0.72032647, 0.00025031
mlfq, 40000, 1.13557895, 0.00004735
rr, 40000, 0.75272330, 0.00023515
mlfq, 45000, 1.14967665, 0.00004372
rr, 45000, 0.72230530, 0.00021413
mlfq, 50000, 1.16474000, 0.00004533
rr, 50000, 0.77720031, 0.00024912
mlfq, 55000, 1.17674025, 0.00004428
rr, 55000, 0.78619928, 0.00025072
mlfq, 60000, 1.18990521, 0.00005022
rr, 60000, 0.82725961, 0.00023341
mlfq, 65000, 1.20191702, 0.00003750
rr, 65000, 0.81442359, 0.00019506
mlfq, 70000, 1.21332891, 0.00004749
rr, 70000, 0.85941982, 0.00020023
mlfq, 75000, 1.22738440, 0.00004582
rr, 75000, 0.90199100, 0.00019178
mlfq, 80000, 1.24001479, 0.00004337
rr, 80000, 0.88186404, 0.00021867
mlfq, 85000, 0.93059195, 0.00006167
rr, 85000, 0.80922191, 0.00021588
mlfq, 90000, 0.94673705, 0.00006174
rr, 90000, 0.83400652, 0.00015421
mlfq, 95000, 0.96248778, 0.00005622
rr, 95000, 0.88061143, 0.00017418
mlfq, 100000, 0.97940592, 0.00005601
rr, 100000, 0.90162379, 0.00023125
mlfq, 105000, 0.99569074, 0.00006460
rr, 105000, 0.84152432, 0.00014387
mlfq, 110000, 1.00944338, 0.00005923
rr, 110000, 0.88182243, 0.00016853
mlfq, 115000, 1.02787798, 0.00006628
rr, 115000, 0.92145730, 0.00015708
mlfq, 120000, 1.04455352, 0.00005748
rr, 120000, 0.93168292, 0.00016001
mlfq, 125000, 1.06038135, 0.00005832
rr, 125000, 0.97051209, 0.00017300
mlfq, 130000, 1.07669910, 0.00016552
rr, 130000, 0.97676238, 0.00014115
mlfq, 135000, 1.09292295, 0.00006293
rr, 135000, 1.01422560, 0.00016043
mlfq, 140000, 1.10956558, 0.00006600
rr, 140000, 1.05177807, 0.00014974
mlfq, 145000, 1.12556350, 0.00005504
rr, 145000, 1.05280467, 0.00014220
mlfq, 150000, 1.13996337, 0.00006230
rr, 150000, 1.08888696, 0.00014304
mlfq, 155000, 1.15810885, 0.00005336
rr, 155000, 1.00871593, 0.00017167
mlfq, 160000, 1.17421717, 0.00006439
rr, 160000, 1.04165706, 0.00017711
mlfq, 165000, 1.19060879, 0.00005999
rr, 165000, 1.03273108, 0.00013556
mlfq, 170000, 1.20454824, 0.00005350
rr, 170000, 1.06421144, 0.00016147
mlfq, 175000, 1.22051947, 0.00003730
rr, 175000, 1.09504506, 0.00015700
mlfq, 180000, 1.24000192, 0.00011314
rr, 180000, 1.12662252, 0.00015156
mlfq, 185000, 1.25557019, 0.00006181
rr, 185000, 1.15795361, 0.00015302
mlfq, 190000, 1.27124350, 0.00003709
rr, 190000, 1.18910804, 0.00018319
mlfq, 195000, 1.28897426, 0.00006195
rr, 195000, 1.17157263, 0.00012998
mlfq, 200000, 1.30428728, 0.00015672
rr, 200000, 1.20147669, 0.00014764
mlfq, 205000, 1.32035320, 0.00006097
rr, 205000, 1.23100637, 0.00015658
mlfq, 210000, 1.33734857, 0.00005769
rr, 210000, 1.26155522, 0.00026547
mlfq, 215000, 1.35343717, 0.00005783
rr, 215000, 1.29137425, 0.00014897
mlfq, 220000, 1.36971677, 0.00005867
rr, 220000, 1.32128001, 0.00015044
mlfq, 225000, 1.38633164, 0.00007124
rr, 225000, 1.35163015, 0.00016846
mlfq, 230000, 1.40159675, 0.00008828
rr, 230000, 1.38165317, 0.00020589
mlfq, 235000, 1.41822978, 0.00006237
rr, 235000, 1.35278077, 0.00014492
mlfq, 240000, 1.43429114, 0.00006300
rr, 240000, 1.38151872, 0.00014855
mlfq, 245000, 1.45079097, 0.00006062
rr, 245000, 1.41042191, 0.00014562
mlfq, 250000, 1.46630324, 0.00006118
rr, 250000, 1.43834609, 0.00015973
fcfs, 0, 1.42345394, 0.00000768
sjf, 0, 0.51670031, 0.00000664
mlfq, 0, 1.41950735, 0.00001634
rr, 0, 0.80869388, 0.05064246
mlfq, 5000, 1.42646558, 0.00001725
rr, 5000, 0.67594026, 0.00109644
mlfq, 10000, 1.43395479, 0.00001921
rr, 10000, 0.68306251, 0.00071978
mlfq, 15000, 1.44103720, 0.00001914
rr, 15000, 0.69513026, 0.00040369
mlfq, 20000, 1.08315580, 0.00003471
rr, 20000, 0.69341632, 0.00028502
mlfq, 25000, 1.09661361, 0.00004449
rr, 25000, 0.70964147, 0.00032288
mlfq, 30000, 1.11380682, 0.00004637
rr, 30000, 0.70761474, 0.00030870
mlfq, 35000, 1.12701543, 0.00004854
rr, 35000, 0.72032187, 0.00024731
mlfq, 40000, 1.13588611, 0.00004672
rr, 40000, 0.75256228, 0.00023998
mlfq, 45000, 1.14832095, 0.00004756
rr, 45000, 0.72226220, 0.00023103
mlfq, 50000, 1.16440047, 0.00004631
rr, 50000, 0.77731744, 0.00023760
mlfq, 55000, 1.17708219, 0.00005385
rr, 55000, 0.78568697, 0.00022056
mlfq, 60000, 1.18982741, 0.00004666
rr, 60000, 0.82696834, 0.00021001
mlfq, 65000, 1.20182294, 0.00004086
rr, 65000, 0.81446579, 0.00019347
mlfq, 70000, 1.21198372, 0.00004868
rr, 70000, 0.85947666, 0.00021630
mlfq, 75000, 1.22720761, 0.00005063
rr, 75000, 0.90224229, 0.00022461
mlfq, 80000, 1.23966328, 0.00004798
rr, 80000, 0.88158305, 0.00019632
mlfq, 85000, 0.93004947, 0.00004861
rr, 85000, 0.80906411, 0.00017425
mlfq, 90000, 0.94623557, 0.00006195
rr, 90000, 0.83408542, 0.00015672
mlfq, 95000, 0.96233489, 0.00005783
rr, 95000, 0.88027591, 0.00020548
mlfq, 100000, 0.97921541, 0.00007438
rr, 100000, 0.90152624, 0.00017299
mlfq, 105000, 0.99559679, 0.00005098
rr, 105000, 0.84151067, 0.00012006
mlfq, 110000, 1.00948469, 0.00005993
rr, 110000, 0.88178506, 0.00020694
mlfq, 115000, 1.02808384, 0.00006307
rr, 115000, 0.92160461, 0.00015156
mlfq, 120000, 1.04400034, 0.00005587
rr, 120000, 0.93175681, 0.00017740
mlfq, 125000, 1.06027414, 0.00005015
rr, 125000, 0.97045600, 0.00015365
mlfq, 130000, 1.07675260, 0.00005329
rr, 130000, 0.97671439, 0.00013214
mlfq, 135000, 1.09265221, 0.00005944
rr, 135000, 1.01423152, 0.00019451
mlfq, 140000, 1.10916518, 0.00006712
rr, 140000, 1.05151674, 0.00015051
mlfq, 145000, 1.12573932, 0.00005867
rr, 145000, 1.05283453, 0.00014227
mlfq, 150000, 1.13915419, 0.00006921
rr, 150000, 1.08893300, 0.00018585
mlfq, 155000, 1.15786247, 0.00006474
rr, 155000, 1.00911588, 0.00016448
mlfq, 160000, 1.17412213, 0.00005350
rr, 160000, 1.04112218, 0.00013549
mlfq, 165000, 1.19048173, 0.00006118
