Type, Quantum, Average Response Time, Context Switch Time, Second Queue Usage
mlfq, 83000, 0.92133148, 0.00005706, 0.500
mlfq, 84000, 0.92459670, 0.00021155, 0.500
mlfq, 85000, 0.92800352, 0.00005915, 0.500
mlfq, 86000, 0.93096214, 0.00005573, 0.500
mlfq, 87000, 0.93480156, 0.00005909, 0.500
mlfq, 88000, 0.93743610, 0.00005420, 0.500
mlfq, 89000, 0.94050325, 0.00006195, 0.500
mlfq, 90000, 0.94396549, 0.00005490, 0.500
mlfq, 91000, 0.94708086, 0.00005559, 0.500
mlfq, 92000, 0.95068933, 0.00006076, 0.500
mlfq, 93000, 0.95413431, 0.00010539, 0.500
mlfq, 94000, 0.95794975, 0.00005664, 0.500
mlfq, 95000, 0.96077626, 0.00006321, 0.500
mlfq, 96000, 0.96190307, 0.00005001, 0.500
mlfq, 97000, 0.96714235, 0.00006202, 0.500
mlfq, 98000, 0.97060262, 0.00006160, 0.500
mlfq, 99000, 0.97311909, 0.00006034, 0.500
mlfq, 100000, 0.97659160, 0.00006349, 0.500
rr, 0, 0.82130157, 0.05215879, 0
rr, 500, 0.67085822, 0.00632976, 0
rr, 1000, 0.69744482, 0.00348811, 0
rr, 1500, 0.68147968, 0.00309084, 0
rr, 2000, 0.67225835, 0.00241854, 0
rr, 2500, 0.67198085, 0.00196903, 0
rr, 3000, 0.66569985, 0.00165846, 0
rr, 3500, 0.66324110, 0.00153770, 0
rr, 4000, 0.66183467, 0.00136135, 0
rr, 4500, 0.68243745, 0.00115727, 0
rr, 5000, 0.68568362, 0.00113277, 0
rr, 5500, 0.66474875, 0.00097427, 0
rr, 6000, 0.67924158, 0.00090641, 0
rr, 6500, 0.67826515, 0.00083069, 0
rr, 7000, 0.67101082, 0.00081295, 0
rr, 7500, 0.68414275, 0.00070728, 0
rr, 8000, 0.67242260, 0.00069535, 0
rr, 8500, 0.66454441, 0.00064519, 0
rr, 9000, 0.66456315, 0.00063611, 0
rr, 9500, 0.66725321, 0.00057682, 0
rr, 10000, 0.68186321, 0.00057997, 0
rr, 10500, 0.67047916, 0.00058282, 0
rr, 11000, 0.67161836, 0.00053324, 0
rr, 11500, 0.69022054, 0.00052123, 0
rr, 12000, 0.68978294, 0.00047758, 0
rr, 12500, 0.68101978, 0.00051403, 0
rr, 13000, 0.68468056, 0.00053045, 0
rr, 13500, 0.69035539, 0.00044642, 0
rr, 14000, 0.70577931, 0.00048428, 0
rr, 14500, 0.68975909, 0.00042610, 0
rr, 15000, 0.69443966, 0.00039034, 0
rr, 15500, 0.66703782, 0.00038573, 0
rr, 16000, 0.68084755, 0.00039181, 0
rr, 16500, 0.68095729, 0.00040117, 0
rr, 17000, 0.67124792, 0.00037435, 0
rr, 17500, 0.66896210, 0.00036185, 0
rr, 18000, 0.67958187, 0.00033970, 0
rr, 18500, 0.67449190, 0.00032790, 0
rr, 19000, 0.68819173, 0.00034830, 0
rr, 19500, 0.68117853, 0.00034313, 0
rr, 20000, 0.69334407, 0.00031086, 0
mlfq, 15000, 1.07041365, 0.00002242, 0.750
mlfq, 16000, 1.07204343, 0.00002382, 0.750
mlfq, 17000, 1.07504779, 0.00002717, 0.750
mlfq, 18000, 1.07695507, 0.00003003, 0.750
mlfq, 19000, 1.07902310, 0.00002249, 0.750
mlfq, 20000, 1.08242233, 0.00004477, 0.750
mlfq, 21000, 1.08491654, 0.00005015, 0.750
mlfq, 22000, 1.08712534, 0.00002843, 0.750
mlfq, 23000, 1.09022105, 0.00004016, 0.750
mlfq, 24000, 1.09166243, 0.00003199, 0.750
mlfq, 25000, 1.09489624, 0.00004079, 0.750
mlfq, 26000, 1.09749268, 0.00003862, 0.750
mlfq, 27000, 1.10050525, 0.00003869, 0.750
mlfq, 28000, 1.10339980, 0.00004693, 0.750
mlfq, 29000, 1.10718796, 0.00003702, 0.750
mlfq, 30000, 1.11018583, 0.00003974, 0.750
mlfq, 31000, 1.11258983, 0.00004142, 0.750
mlfq, 32000, 1.11573304, 0.00005057, 0.750
mlfq, 81000, 1.23884699, 0.00004624, 0.750
mlfq, 82000, 1.24094710, 0.00005057, 0.750
mlfq, 83000, 0.92156065, 0.00005594, 0.500
mlfq, 84000, 0.92464477, 0.00005832, 0.500
mlfq, 85000, 0.92785855, 0.00005364, 0.500
mlfq, 86000, 0.93064428, 0.00005147, 0.500
mlfq, 87000, 0.93431134, 0.00006013, 0.500
mlfq, 88000, 0.93752708, 0.00006139, 0.500
mlfq, 89000, 0.94193710, 0.00005566, 0.500
mlfq, 90000, 0.94444606, 0.00006104, 0.500
mlfq, 91000, 0.94754868, 0.00006258, 0.500
mlfq, 92000, 0.95032682, 0.00005629, 0.500
mlfq, 93000, 0.95414007, 0.00006293, 0.500
mlfq, 94000, 0.95721268, 0.00005825, 0.500
mlfq, 95000, 0.96063436, 0.00005965, 0.500
mlfq, 96000, 0.96355486, 0.00005615, 0.500
mlfq, 97000, 0.96678392, 0.00006195, 0.500
mlfq, 98000, 0.97056723, 0.00005936, 0.500
mlfq, 99000, 0.97402530, 0.00005860, 0.500
mlfq, 100000, 0.97627363, 0.00005552, 0.500
rr, 0, 0.78357939, 0.05048460, 0
rr, 500, 0.67150797, 0.00645700, 0
rr, 1000, 0.68083699, 0.00337816, 0
rr, 1500, 0.69638088, 0.00329875, 0
rr, 2000, 0.69942484, 0.00241610, 0
rr, 2500, 0.66494141, 0.00208582, 0
rr, 3000, 0.67266432, 0.00168962, 0
rr, 3500, 0.68641252, 0.00149125, 0
rr, 4000, 0.65845083, 0.00129647, 0
rr, 4500, 0.66533351, 0.00117068, 0
rr, 5000, 0.66526011, 0.00105761, 0
rr, 5500, 0.66957609, 0.00096381, 0
rr, 6000, 0.67937350, 0.00089174, 0
rr, 6500, 0.68210640, 0.00084724, 0
rr, 7000, 0.68073292, 0.00081966, 0
rr, 7500, 0.68250116, 0.00079530, 0
rr, 8000, 0.66707066, 0.00075499, 0
rr, 8500, 0.67789113, 0.00077014, 0
rr, 9000, 0.67354377, 0.00063989, 0
rr, 9500, 0.66743359, 0.00058603, 0
rr, 10000, 0.68174726, 0.00072524, 0
rr, 10500, 0.68417545, 0.00066014, 0
rr, 11000, 0.67173110, 0.00053470, 0
rr, 11500, 0.69040870, 0.00061727, 0
rr, 12000, 0.67492768, 0.00047541, 0
rr, 12500, 0.68082990, 0.00050425, 0
rr, 13000, 0.68524051, 0.00052730, 0
rr, 13500, 0.69098574, 0.00049406, 0
rr, 14000, 0.68767581, 0.00042631, 0
rr, 14500, 0.69041505, 0.00042842, 0
rr, 15000, 0.69477519, 0.00042540, 0
rr, 15500, 0.66684275, 0.00036807, 0
rr, 16000, 0.68018978, 0.00038887, 0
rr, 16500, 0.68091685, 0.00038622, 0
rr, 17000, 0.65408245, 0.00035368, 0
rr, 17500, 0.66908015, 0.00038441, 0
rr, 18000, 0.67889149, 0.00040424, 0
rr, 18500, 0.67432306, 0.00034272, 0
rr, 19000, 0.68756462, 0.00036625, 0
rr, 19500, 0.68129481, 0.00034243, 0
rr, 20000, 0.69406419, 0.00036848, 0
mlfq, 15000, 1.44460892, 0.00001858, 1.000
mlfq, 16000, 1.07166040, 0.00002200, 0.750
mlfq, 17000, 1.07522585, 0.00002102, 0.750
mlfq, 18000, 1.07764276, 0.00004135, 0.750
mlfq, 19000, 1.07958525, 0.00002542, 0.750
mlfq, 20000, 1.08163101, 0.00003115, 0.750
mlfq, 21000, 1.08471751, 0.00003834, 0.750
mlfq, 22000, 1.08745623, 0.00004149, 0.750
mlfq, 23000, 1.08940780, 0.00003031, 0.750
mlfq, 24000, 1.09241677, 0.00004023, 0.750
mlfq, 25000, 1.09533703, 0.00003925, 0.750
mlfq, 26000, 1.09778565, 0.00004142, 0.750
mlfq, 27000, 1.10140687, 0.00004533, 0.750
mlfq, 28000, 1.10334974, 0.00004233, 0.750
mlfq, 29000, 1.10750809, 0.00005113, 0.750
mlfq, 30000, 1.11115365, 0.00003185, 0.750
mlfq, 31000, 1.11250976, 0.00002794, 0.750
mlfq, 32000, 1.11598805, 0.00003757, 0.750
mlfq, 81000, 1.23932698, 0.00004470, 0.750
mlfq, 82000, 1.24072660, 0.00004358, 0.750
mlfq, 83000, 0.92183507, 0.00006090, 0.500
mlfq, 84000, 0.92478361, 0.00005888, 0.500
mlfq, 85000, 0.92781094, 0.00005671, 0.500
mlfq, 86000, 0.93140822, 0.00006090, 0.500
mlfq, 87000, 0.93422237, 0.00005979, 0.500
mlfq, 88000, 0.93795748, 0.00005881, 0.500
mlfq, 89000, 0.94115443, 0.00006020, 0.500
mlfq, 90000, 0.94458086, 0.00005957, 0.500
mlfq, 91000, 0.94727794, 0.00005413, 0.500
mlfq, 92000, 0.95049964, 0.00006432, 0.500
mlfq, 93000, 0.95398733, 0.00017642, 0.500
mlfq, 94000, 0.95816912, 0.00005476, 0.500
mlfq, 95000, 0.96061189, 0.00005468, 0.500
mlfq, 96000, 0.96346254, 0.00006195, 0.500
mlfq, 97000, 0.96706706, 0.00007208, 0.500
mlfq, 98000, 0.96986899, 0.00006118, 0.500
mlfq, 99000, 0.97358615, 0.00006244, 0.500
mlfq, 100000, 0.97660101, 0.00005441, 0.500
rr, 0, 0.82663458, 0.05246546, 0
rr, 500, 0.67548971, 0.00653145, 0
rr, 1000, 0.68380316, 0.00340932, 0
rr, 1500, 0.67867610, 0.00320244, 0
rr, 2000, 0.69812006, 0.00247698, 0
rr, 2500, 0.69190948, 0.00209656, 0
rr, 3000, 0.67930865, 0.00173326, 0
rr, 3500, 0.68345526, 0.00141422, 0
rr, 4000, 0.68343941, 0.00128697, 0
rr, 4500, 0.68275680, 0.00119582, 0
rr, 5000, 0.68032919, 0.00109259, 0
rr, 5500, 0.66933540, 0.00100635, 0
rr, 6000, 0.67903822, 0.00087531, 0
rr, 6500, 0.68350368, 0.00082561, 0
rr, 7000, 0.68170548, 0.00078599, 0
rr, 7500, 0.66485538, 0.00072313, 0
rr, 8000, 0.66446020, 0.00067201, 0
rr, 8500, 0.66461069, 0.00066342, 0
rr, 9000, 0.67348603, 0.00068724, 0
rr, 9500, 0.66762452, 0.00064639, 0
rr, 10000, 0.67157701, 0.00055601, 0
rr, 10500, 0.67076428, 0.00054818, 0
rr, 11000, 0.67114048, 0.00051857, 0
rr, 11500, 0.68199918, 0.00049539, 0
rr, 12000, 0.68704329, 0.00047849, 0
rr, 12500, 0.67726551, 0.00047611, 0
rr, 13000, 0.68477940, 0.00048093, 0
rr, 13500, 0.69104024, 0.00045795, 0
rr, 14000, 0.67693085, 0.00041004, 0
rr, 14500, 0.69050375, 0.00044419, 0
rr, 15000, 0.69524765, 0.00042806, 0
rr, 15500, 0.66774229, 0.00045530, 0
rr, 16000, 0.68014907, 0.00038426, 0
rr, 16500, 0.68108663, 0.00037847, 0
rr, 17000, 0.67119248, 0.00034403, 0
rr, 17500, 0.66951144, 0.00038420, 0
rr, 18000, 0.66521033, 0.00036024, 0
rr, 18500, 0.67446929, 0.00033230, 0
rr, 19000, 0.68795720, 0.00033797, 0
rr, 19500, 0.68128287, 0.00032909, 0
rr, 20000, 0.69389739, 0.00035228, 0
mlfq, 15000, 1.44605056, 0.00002060, 1.000
mlfq, 16000, 1.07131933, 0.00002305, 0.750
mlfq, 17000, 1.07454973, 0.00002388, 0.750
mlfq, 18000, 1.07725483, 0.00003883, 0.750
mlfq, 19000, 1.07946906, 0.00002242, 0.750
mlfq, 20000, 1.08300591, 0.00004295, 0.750
mlfq, 21000, 1.08419916, 0.00003080, 0.750
mlfq, 22000, 1.08774300, 0.00003660, 0.750
mlfq, 23000, 1.08962593, 0.00004288, 0.750
mlfq, 24000, 1.09196193, 0.00003073, 0.750
mlfq, 25000, 1.09432817, 0.00002856, 0.750
mlfq, 26000, 1.09707325, 0.00002877, 0.750
mlfq, 27000, 1.10058731, 0.00003911, 0.750
mlfq, 28000, 1.10338718, 0.00002905, 0.750
mlfq, 29000, 1.10644284, 0.00004624, 0.750
mlfq, 30000, 1.11011981, 0.00004777, 0.750
mlfq, 31000, 1.11242735, 0.00004791, 0.750
mlfq, 32000, 1.11564043, 0.00005029, 0.750
mlfq, 81000, 1.23859468, 0.00005231, 0.750
mlfq, 82000, 1.24120035, 0.00005161, 0.750
mlfq, 83000, 1.24371926, 0.00004624, 0.750
mlfq, 84000, 0.92493159, 0.00005783, 0.500
mlfq, 85000, 0.92834627, 0.00005643, 0.500
mlfq, 86000, 0.93129715, 0.00005748, 0.500
mlfq, 87000, 0.93421950, 0.00005678, 0.500
mlfq, 88000, 0.93745734, 0.00005664, 0.500
mlfq, 89000, 0.94085802, 0.00005580, 0.500
mlfq, 90000, 0.94424354, 0.00005028, 0.500
mlfq, 91000, 0.94737421, 0.00005811, 0.500
mlfq, 92000, 0.95094265, 0.00005671, 0.500
mlfq, 93000, 0.95484091, 0.00005916, 0.500
mlfq, 94000, 0.95727329, 0.00006286, 0.500
mlfq, 95000, 0.96029097, 0.00005531, 0.500
mlfq, 96000, 0.96364004, 0.00005545, 0.500
mlfq, 97000, 0.96760643, 0.00005685, 0.500
mlfq, 98000, 0.97037293, 0.00005951, 0.500
mlfq, 99000, 0.97324400, 0.00005769, 0.500
mlfq, 100000, 0.97707046, 0.00005832, 0.500
rr, 0, 0.82482405, 0.05189339, 0
rr, 500, 0.67032858, 0.00642986, 0
rr, 1000, 0.69531306, 0.00340637, 0
rr, 1500, 0.68917610, 0.00331469, 0
rr, 2000, 0.72579607, 0.00229916, 0
rr, 2500, 0.66342966, 0.00201745, 0
rr, 3000, 0.67602307, 0.00166816, 0
rr, 3500, 0.68215599, 0.00146610, 0
rr, 4000, 0.68134716, 0.00135669, 0
rr, 4500, 0.66383014, 0.00120707, 0
rr, 5000, 0.66968007, 0.00107836, 0
rr, 5500, 0.67518195, 0.00105056, 0
rr, 6000, 0.67896891, 0.00086212, 0
rr, 6500, 0.66203048, 0.00088803, 0
rr, 7000, 0.66525180, 0.00085667, 0
rr, 7500, 0.68257776, 0.00074835, 0
rr, 8000, 0.66394248, 0.00066915, 0
rr, 8500, 0.66472420, 0.00064052, 0
rr, 9000, 0.67125092, 0.00060692, 0
rr, 9500, 0.66744600, 0.00057878, 0
rr, 10000, 0.67193645, 0.00064233, 0
rr, 10500, 0.67070342, 0.00054261, 0
rr, 11000, 0.68026476, 0.00053100, 0
rr, 11500, 0.67872216, 0.00050069, 0
rr, 12000, 0.68925207, 0.00040564, 0
rr, 12500, 0.67716922, 0.00052514, 0
rr, 13000, 0.68424559, 0.00044348, 0
rr, 13500, 0.69074669, 0.00048539, 0
rr, 14000, 0.70938368, 0.00047632, 0
rr, 14500, 0.69442881, 0.00045474, 0
rr, 15000, 0.69485017, 0.00041430, 0
rr, 15500, 0.66693096, 0.00039049, 0
rr, 16000, 0.68033037, 0.00038203, 0
rr, 16500, 0.68163253, 0.00038329, 0
rr, 17000, 0.67147675, 0.00036450, 0
rr, 17500, 0.66892409, 0.00036325, 0
rr, 18000, 0.67913029, 0.00045244, 0
rr, 18500, 0.67445208, 0.00034062, 0
rr, 19000, 0.68764448, 0.00032281, 0
rr, 19500, 0.68130174, 0.00035410, 0
rr, 20000, 0.69351379, 0.00032016, 0
mlfq, 15000, 1.44332457, 0.00002005, 1.000
mlfq, 16000, 1.07122237, 0.00002431, 0.750
mlfq, 17000, 1.07447383, 0.00004631, 0.750
mlfq, 18000, 1.07711029, 0.00002933, 0.750
mlfq, 19000, 1.07869445, 0.00002479, 0.750
mlfq, 20000, 1.08298448, 0.00005106, 0.750
mlfq, 21000, 1.08410213, 0.00002542, 0.750
mlfq, 22000, 1.08887662, 0.00004533, 0.750
mlfq, 23000, 1.09053017, 0.00003729, 0.750
mlfq, 24000, 1.09205608, 0.00005357, 0.750
mlfq, 25000, 1.09464197, 0.00003031, 0.750
mlfq, 26000, 1.09742556, 0.00002696, 0.750
mlfq, 27000, 1.10016627, 0.00004065, 0.750
mlfq, 28000, 1.10404996, 0.00002738, 0.750
mlfq, 29000, 1.10730301, 0.00003932, 0.750
mlfq, 30000, 1.10981029, 0.00004288, 0.750
mlfq, 31000, 1.11308763, 0.00003841, 0.750
mlfq, 32000, 1.11486996, 0.00003764, 0.750
mlfq, 81000, 1.23869116, 0.00004959, 0.750
mlfq, 82000, 1.24166235, 0.00004819, 0.750
mlfq, 83000, 1.24378786, 0.00004651, 0.750
mlfq, 84000, 0.92476112, 0.00005720, 0.500
mlfq, 85000, 0.92765358, 0.00005028, 0.500
mlfq, 86000, 0.93121395, 0.00005853, 0.500
mlfq, 87000, 0.93441043, 0.00005922, 0.500
mlfq, 88000, 0.93722804, 0.00004652, 0.500
mlfq, 89000, 0.94089544, 0.00014786, 0.500
mlfq, 90000, 0.94430776, 0.00005922, 0.500
mlfq, 91000, 0.94768941, 0.00005776, 0.500
mlfq, 92000, 0.95105635, 0.00005433, 0.500
mlfq, 93000, 0.95398307, 0.00006062, 0.500
mlfq, 94000, 0.95711651, 0.00005392, 0.500
mlfq, 95000, 0.96085019, 0.00006195, 0.500
mlfq, 96000, 0.96377916, 0.00005818, 0.500
mlfq, 97000, 0.96665928, 0.00005839, 0.500
mlfq, 98000, 0.97017987, 0.00005406, 0.500
mlfq, 99000, 0.97369234, 0.00005664, 0.500
mlfq, 100000, 0.97663596, 0.00005504, 0.500
rr, 0, 0.82125331, 0.05238076, 0
rr, 500, 0.66775467, 0.00625336, 0
rr, 1000, 0.69411861, 0.00342550, 0
rr, 1500, 0.67053831, 0.00317386, 0
rr, 2000, 0.67880303, 0.00241062, 0
rr, 2500, 0.69567864, 0.00198056, 0
rr, 3000, 0.69307929, 0.00164676, 0
rr, 3500, 0.66079826, 0.00148956, 0
rr, 4000, 0.67890765, 0.00127984, 0
rr, 4500, 0.68807530, 0.00154636, 0
rr, 5000, 0.68037020, 0.00111654, 0
rr, 5500, 0.67062408, 0.00097524, 0
rr, 6000, 0.67385102, 0.00091640, 0
rr, 6500, 0.67717110, 0.00086876, 0
rr, 7000, 0.68213408, 0.00085667, 0
rr, 7500, 0.67509022, 0.00078376, 0
rr, 8000, 0.66433016, 0.00068988, 0
rr, 8500, 0.65806803, 0.00064540, 0
rr, 9000, 0.66440010, 0.00060986, 0
rr, 9500, 0.67021247, 0.00056167, 0
rr, 10000, 0.68194140, 0.00068228, 0
rr, 10500, 0.67030600, 0.00057947, 0
rr, 11000, 0.68007898, 0.00055594, 0
rr, 11500, 0.67907430, 0.00053889, 0
rr, 12000, 0.67139663, 0.00047590, 0
rr, 12500, 0.68019885, 0.00041506, 0
rr, 13000, 0.68454407, 0.00046263, 0
rr, 13500, 0.69099302, 0.00049637, 0
rr, 14000, 0.68790868, 0.00044579, 0
rr, 14500, 0.69001167, 0.00043400, 0
rr, 15000, 0.69504209, 0.00043288, 0
rr, 15500, 0.66690742, 0.00037708, 0
rr, 16000, 0.68038220, 0.00036840, 0
rr, 16500, 0.68075642, 0.00037651, 0
rr, 17000, 0.69304437, 0.00039460, 0
rr, 17500, 0.66922713, 0.00041415, 0
rr, 18000, 0.67932957, 0.00036639, 0
rr, 18500, 0.67468687, 0.00036492, 0
rr, 19000, 0.68759673, 0.00033419, 0
rr, 19500, 0.68106982, 0.00032364, 0
rr, 20000, 0.69443206, 0.00035277, 0
mlfq, 15000, 1.44351073, 0.00002019, 1.000
mlfq, 16000, 1.07125577, 0.00002298, 0.750
mlfq, 17000, 1.07422083, 0.00002891, 0.750
mlfq, 18000, 1.07666713, 0.00003967, 0.750
mlfq, 19000, 1.07922941, 0.00002437, 0.750
mlfq, 20000, 1.08201479, 0.00002968, 0.750
mlfq, 21000, 1.08476702, 0.00004107, 0.750
mlfq, 22000, 1.08717346, 0.00004316, 0.750
mlfq, 23000, 1.08925668, 0.00002878, 0.750
mlfq, 24000, 1.09227480, 0.00003862, 0.750
mlfq, 25000, 1.09424323, 0.00002933, 0.750
mlfq, 26000, 1.09721449, 0.00004302, 0.750
mlfq, 27000, 1.10098391, 0.00003932, 0.750
mlfq, 28000, 1.10378601, 0.00002745, 0.750
mlfq, 29000, 1.10638187, 0.00003101, 0.750
mlfq, 30000, 1.10990032, 0.00003289, 0.750
mlfq, 31000, 1.11458455, 0.00004554, 0.750
mlfq, 32000, 1.11505074, 0.00004281, 0.750
mlfq, 81000, 1.23889915, 0.00004721, 0.750
mlfq, 82000, 1.24100771, 0.00004875, 0.750
mlfq, 83000, 0.92153067, 0.00005671, 0.500
mlfq, 84000, 0.92459328, 0.00005154, 0.500
mlfq, 85000, 0.92814583, 0.00005350, 0.500
mlfq, 86000, 0.93127386, 0.00005455, 0.500
mlfq, 87000, 0.93425002, 0.00005720, 0.500
mlfq, 88000, 0.93762110, 0.00005336, 0.500
mlfq, 89000, 0.94093888, 0.00006321, 0.500
mlfq, 90000, 0.94449639, 0.00005958, 0.500
mlfq, 91000, 0.94780856, 0.00005650, 0.500
mlfq, 92000, 0.95060311, 0.00005650, 0.500
mlfq, 93000, 0.95409815, 0.00006544, 0.500
mlfq, 94000, 0.95683874, 0.00009736, 0.500
mlfq, 95000, 0.96089000, 0.00005776, 0.500
mlfq, 96000, 0.96367784, 0.00005825, 0.500
mlfq, 97000, 0.96725158, 0.00005085, 0.500
mlfq, 98000, 0.97044104, 0.00005734, 0.500
mlfq, 99000, 0.97366900, 0.00005790, 0.500
mlfq, 100000, 0.97678107, 0.00017390, 0.500
rr, 0, 0.79391909, 0.05099163, 0
rr, 500, 0.67156769, 0.00639493, 0
rr, 1000, 0.69122949, 0.00340196, 0
rr, 1500, 0.66949937, 0.00309376, 0
rr, 2000, 0.67880129, 0.00223416, 0
rr, 2500, 0.66876928, 0.00203216, 0
rr, 3000, 0.66232033, 0.00182124, 0
rr, 3500, 0.68264612, 0.00147010, 0
rr, 4000, 0.67955718, 0.00129612, 0
rr, 4500, 0.67391390, 0.00118325, 0
rr, 5000, 0.68655143, 0.00100607, 0
rr, 5500, 0.65869606, 0.00103456, 0
rr, 6000, 0.67229534, 0.00090446, 0
rr, 6500, 0.67739412, 0.00087261, 0
rr, 7000, 0.68150882, 0.00076721, 0
rr, 7500, 0.68283794, 0.00078850, 0
rr, 8000, 0.66393505, 0.00074849, 0
rr, 8500, 0.66449938, 0.00071524, 0
rr, 9000, 0.66453387, 0.00061005, 0
rr, 9500, 0.66695914, 0.00057779, 0
rr, 10000, 0.67195581, 0.00059497, 0
rr, 10500, 0.68406545, 0.00056077, 0
rr, 11000, 0.67988498, 0.00050559, 0
rr, 11500, 0.69049010, 0.00051494, 0
rr, 12000, 0.67146856, 0.00049008, 0
rr, 12500, 0.68095973, 0.00047458, 0
rr, 13000, 0.68434038, 0.00046312, 0
rr, 13500, 0.70086514, 0.00045145, 0
rr, 14000, 0.68775895, 0.00043853, 0
rr, 14500, 0.68992299, 0.00046459, 0
rr, 15000, 0.69481078, 0.00042086, 0
rr, 15500, 0.71025953, 0.00045286, 0
rr, 16000, 0.68048891, 0.00043804, 0
rr, 16500, 0.66049512, 0.00039167, 0
rr, 17000, 0.67122585, 0.00034613, 0
rr, 17500, 0.66886383, 0.00040836, 0
rr, 18000, 0.67908133, 0.00036130, 0
rr, 18500, 0.67458904, 0.00035200, 0
rr, 19000, 0.68784234, 0.00036213, 0
rr, 19500, 0.68116169, 0.00031939, 0
rr, 20000, 0.69357722, 0.00032650, 0
mlfq, 15000, 1.44280174, 0.00001914, 1.000
mlfq, 16000, 1.07205327, 0.00002584, 0.750
mlfq, 17000, 1.07381841, 0.00002759, 0.750
mlfq, 18000, 1.07722017, 0.00002759, 0.750
mlfq, 19000, 1.07913198, 0.00002263, 0.750
mlfq, 20000, 1.08155925, 0.00002877, 0.750
mlfq, 21000, 1.08473463, 0.00004198, 0.750
mlfq, 22000, 1.08708155, 0.00003911, 0.750
mlfq, 23000, 1.09017646, 0.00003737, 0.750
mlfq, 24000, 1.09290647, 0.00003562, 0.750
mlfq, 25000, 1.09421594, 0.00002745, 0.750
mlfq, 26000, 1.09729740, 0.00002696, 0.750
mlfq, 27000, 1.10034519, 0.00004288, 0.750
mlfq, 28000, 1.10340183, 0.00002934, 0.750
mlfq, 29000, 1.10508542, 0.00004023, 0.750
mlfq, 30000, 1.10735202, 0.00005294, 0.750
mlfq, 31000, 1.11285568, 0.00004421, 0.750
mlfq, 32000, 1.11532361, 0.00003108, 0.750
mlfq, 81000, 1.23919983, 0.00004372, 0.750
mlfq, 82000, 1.24059472, 0.00004149, 0.750
mlfq, 83000, 1.24411577, 0.00004623, 0.750
mlfq, 84000, 0.92451706, 0.00011182, 0.500
mlfq, 85000, 0.92722596, 0.00005322, 0.500
mlfq, 86000, 0.93075951, 0.00004540, 0.500
mlfq, 87000, 0.93446721, 0.00005818, 0.500
mlfq, 88000, 0.93765740, 0.00005992, 0.500
mlfq, 89000, 0.94136697, 0.00005985, 0.500
mlfq, 90000, 0.94433252, 0.00016581, 0.500
mlfq, 91000, 0.94720233, 0.00005769, 0.500
mlfq, 92000, 0.95038844, 0.00006055, 0.500
mlfq, 93000, 0.95360942, 0.00005727, 0.500
mlfq, 94000, 0.95703593, 0.00006139, 0.500
mlfq, 95000, 0.96017041, 0.00005106, 0.500
mlfq, 96000, 0.96381923, 0.00005804, 0.500
mlfq, 97000, 0.96694025, 0.00004617, 0.500
mlfq, 98000, 0.97017547, 0.00005532, 0.500
mlfq, 99000, 0.97373847, 0.00005825, 0.500
mlfq, 100000, 0.97703779, 0.00005971, 0.500
rr, 0, 0.80338732, 0.05177395, 0
rr, 500, 0.67010524, 0.00639038, 0
rr, 1000, 0.69039892, 0.00347226, 0
rr, 1500, 0.66333965, 0.00321041, 0
rr, 2000, 0.68933677, 0.00253230, 0
rr, 2500, 0.68624551, 0.00205242, 0
rr, 3000, 0.68928745, 0.00166474, 0
rr, 3500, 0.65995252, 0.00151467, 0
rr, 4000, 0.67958939, 0.00140346, 0
rr, 4500, 0.68429699, 0.00116482, 0
rr, 5000, 0.66395106, 0.00115202, 0
rr, 5500, 0.67508762, 0.00105110, 0
rr, 6000, 0.67833953, 0.00090786, 0
rr, 6500, 0.66178416, 0.00086981, 0
rr, 7000, 0.66564949, 0.00078774, 0
rr, 7500, 0.66189243, 0.00077202, 0
rr, 8000, 0.66421268, 0.00067928, 0
rr, 8500, 0.67560173, 0.00066083, 0
rr, 9000, 0.66419468, 0.00062158, 0
rr, 9500, 0.66747108, 0.00056501, 0
rr, 10000, 0.67239726, 0.00061363, 0
rr, 10500, 0.67037167, 0.00052270, 0
rr, 11000, 0.68003432, 0.00057800, 0
rr, 11500, 0.69067504, 0.00049853, 0
rr, 12000, 0.67165146, 0.00037986, 0
rr, 12500, 0.68087871, 0.00039586, 0
rr, 13000, 0.68678186, 0.00044203, 0
rr, 13500, 0.69083393, 0.00041619, 0
rr, 14000, 0.67694670, 0.00039258, 0
rr, 14500, 0.69011659, 0.00037540, 0
rr, 15000, 0.69415001, 0.00037993, 0
rr, 15500, 0.66636376, 0.00037113, 0
rr, 16000, 0.68089443, 0.00036491, 0
rr, 16500, 0.68261094, 0.00034970, 0
rr, 17000, 0.67131200, 0.00060972, 0
rr, 17500, 0.66920005, 0.00033908, 0
rr, 18000, 0.66529367, 0.00038692, 0
rr, 18500, 0.67440961, 0.00033029, 0
rr, 19000, 0.68318056, 0.00033020, 0
rr, 19500, 0.68139662, 0.00033049, 0
rr, 20000, 0.69396283, 0.00031547, 0
mlfq, 15000, 1.44379747, 0.00001865, 1.000
mlfq, 16000, 1.07143748, 0.00002612, 0.750
mlfq, 17000, 1.07442887, 0.00002968, 0.750
mlfq, 18000, 1.07672071, 0.00003227, 0.750
mlfq, 19000, 1.07953919, 0.00002437, 0.750
mlfq, 20000, 1.08176479, 0.00003555, 0.750
mlfq, 21000, 1.08401904, 0.00002905, 0.750
